0.9999992161912713,2.6625592022452337e-07,1.0757048084642349e-07,7.168996260699095e-08,4.859409555143726e-08,3.621827323265553e-08,2.980738256692218e-08,2.5820172445185725e-08,2.306252288789317e-08,2.1086877673506822e-08,1.8951545421154698e-08,1.8096497907253243e-08,1.7119253736033274e-08,1.6218633405273267e-08,1.545279124887918e-08,1.4775710193956484e-08,1.4149704305614119e-08,1.3444707524954065e-08,1.2759917740055338e-08,1.1878465543333984e-08
4.3995085293383253e-07,0.9999977118955286,9.31161667203359e-07,3.1437018500743077e-07,1.237683797981165e-07,7.458846663514766e-08,5.560442662080486e-08,4.535457814734613e-08,3.8856250583441185e-08,3.44973423768025e-08,2.986855553434876e-08,2.8261298981986147e-08,2.6328740390097954e-08,2.4575899106744497e-08,2.3124397551808878e-08,2.1865452362941898e-08,2.0717076624372848e-08,1.941560498674794e-08,1.817610508148371e-08,1.659391936204683e-08
1.238812379851319e-07,1.1723673215342844e-06,0.9999877637176472,1.0068164960078323e-05,2.3497652576260737e-07,1.1409927397968476e-07,7.904073671471586e-08,6.194818611454918e-08,5.1692264287638395e-08,4.508266743123996e-08,3.8101442292265344e-08,3.592054000349657e-08,3.3170228757972454e-08,3.0689397208863166e-08,2.8663005944659968e-08,2.6921503460254723e-08,2.534380967694113e-08,2.3546995157073086e-08,2.185338201023971e-08,1.9701271466970276e-08
9.843922127923351e-08,5.780695960673684e-07,1.0625745902928022e-05,0.9999877653958521,2.5726492459682517e-07,1.2310245721962866e-07,8.464558383878286e-08,6.60006137410863e-08,5.486132769920012e-08,4.771918210671015e-08,4.01390152651318e-08,3.783658637911595e-08,3.488238059191943e-08,3.221941518133751e-08,3.004933651768824e-08,2.8186683501704448e-08,2.650162155010498e-08,2.457575031253314e-08,2.2763259223106715e-08,2.0461405603461282e-08
-6.705826832176356e-10,-6.584605243754074e-10,-6.534162922335352e-10,-6.504746607348898e-10,-6.500231530378537e-10,-6.506172703202976e-10,-6.512319188604071e-10,-6.518659558310327e-10,-6.525128674106181e-10,-6.531023790788336e-10,0.9999940001654849,4.157483753986281e-06,6.865665647655612e-07,3.3918526182001505e-07,2.3540273680405174e-07,1.8119460187066573e-07,1.4409282800903377e-07,1.1017345389186822e-07,8.680596782038594e-08,6.38574270422248e-08
1.7166588275267677e-08,4.125145635039989e-08,1.0176923904180696e-07,4.985229101902185e-07,0.9999912152312737,4.54287776679528e-06,1.170753062657871e-06,6.136081131826775e-07,3.909606096296323e-07,2.894113482412645e-07,1.805018855127054e-07,1.7672470844196272e-07,1.5069589854065966e-07,1.2740456271860853e-07,1.1061960364870067e-07,9.7455969295389e-08,8.6439423741314e-08,7.355996802129213e-08,6.288939209570615e-08,5.0541132621214154e-08
1.5167947270493636e-08,3.559896907797859e-08,8.358824227067677e-08,3.222286029081716e-07,5.019925296206469e-06,0.9999743785552963,1.5321314644222255e-05,1.9094829962762783e-06,8.266835687057412e-07,5.292369419808052e-07,2.665553830501399e-07,2.706302314002937e-07,2.2226400774567154e-07,1.7950221712142382e-07,1.504115577505188e-07,1.2869526020816096e-07,1.1135480331795162e-07,9.167931231529795e-08,7.62400668748621e-08,5.9200467572221254e-08
1.420402357925024e-08,3.2867809434122725e-08,7.485699956364475e-08,2.5617520913942935e-07,1.505471390104052e-06,1.744013028062574e-05,0.9999687878097044,7.820780457241036e-06,1.4012076036661069e-06,7.781941528448461e-07,3.310017310498786e-07,3.484735574936674e-07,2.794622530971766e-07,2.1863539440685075e-07,1.7892120355324305e-07,1.5023438144262276e-07,1.2798670534576518e-07,1.032166616924248e-07,8.440940288662093e-08,6.423993574866549e-08
1.2741265063823385e-08,2.877932520947009e-08,6.225936585155599e-08,1.7990318940138167e-07,5.78729719682526e-07,1.529287505528206e-06,1.090990225054866e-05,0.999976225363203,6.063283991541936e-06,1.738449876205918e-06,4.7313752499740097e-07,5.520262461144752e-07,4.292607018440917e-07,3.127116824723192e-07,2.4348025717256045e-07,1.9688681366526629e-07,1.627039219643587e-07,1.2605356971446805e-07,9.992046234066929e-08,7.333562830113137e-08
1.1105182506858003e-08,2.436758312023229e-08,4.9672110500249564e-08,1.2275218070383303e-07,2.83147686275789e-07,5.621872060463945e-07,1.3612172393331429e-06,7.965612864643455e-06,0.9999630894399195,2.039866747840865e-05,8.106722641008001e-07,2.353498390428113e-06,1.0651218912329435e-06,5.889133522813889e-07,4.0087903802825467e-07,2.9851106545817456e-07,2.3228436102939734e-07,1.671501353034916e-07,1.2573471206286646e-07,8.719788842057272e-08
1.0716843052354786e-08,2.3346023268755216e-08,4.6909000829019203e-08,1.1210139344075004e-07,2.444913669720139e-07,4.606504440448568e-07,1.0235691718278435e-06,3.27444200255057e-06,2.4687049201130047e-05,0.9999569597238889,9.073966536529966e-07,8.500616884121784e-06,1.5585321484258692e-06,7.257710612624729e-07,4.6526601882231043e-07,3.362083094906724e-07,2.5642314649016165e-07,1.8025608047406139e-07,1.3351623021041138e-07,9.112410235768056e-08
9.825261170981203e-09,2.1019782441861727e-08,4.078318412996694e-08,9.019151001110256e-08,1.7590314762833795e-07,2.963030404277758e-07,5.467744361522675e-07,1.0717996808636991e-06,1.9855393077699524e-06,1.6896510526532848e-05,7.429267214690297e-07,0.9999689678952643,6.1569317172902266e-06,1.1553365298725736e-06,6.31340876963441e-07,4.31266987310511e-07,3.154914698297157e-07,2.11110253389158e-07,1.5130917495328115e-07,9.979691847366306e-08
7.653825458783745e-09,1.570285286079066e-08,2.8387986825916037e-08,5.473002503578055e-08,9.196393098817157e-08,1.3619148232293214e-07,2.072428876191832e-07,3.303973063884482e-07,5.414059690792542e-07,9.532336889774626e-07,6.723046497730109e-07,1.0649193628133195e-05,0.9999649856583146,1.545700291079736e-05,3.0539018694450747e-06,1.314106047135056e-06,7.534052204587762e-07,3.774140344283228e-07,2.3359960088415309e-07,1.3436333154700282e-07
6.951544509242219e-09,1.4099687663030473e-08,2.4785854567516602e-08,4.544443585510655e-08,7.312380846937704e-08,1.0385151064555218e-07,1.483427816677724e-07,2.1793211082647117e-07,3.3511893396908594e-07,5.591908890056088e-07,4.820740115019743e-07,1.7465078969912462e-06,1.902949891110965e-05,0.9999541245156157,1.765694633166476e-05,3.2302592625178895e-06,1.2815513681029004e-06,4.892350565263254e-07,2.784599789342652e-07,1.4990258216135213e-07
6.198222391950752e-09,1.2402741071511943e-08,2.135324214480812e-08,3.766638458467044e-08,5.876673362283717e-08,8.243489895988017e-08,1.1503213457742268e-07,1.6147228339093096e-07,2.3215122384698238e-07,3.6296620694304824e-07,3.620708866043064e-07,9.569230691687822e-07,3.1102418272584036e-06,2.1794116604086045e-05,0.9999509189591249,1.753717782465005e-05,3.0669559361190664e-06,6.555895669096828e-07,3.366487334106966e-07,1.6854838046006638e-07
5.66681879407317e-09,1.1258350959777451e-08,1.9050238268942147e-08,3.251192521779391e-08,4.9584237612488375e-08,6.845425416934161e-08,9.330479939237715e-08,1.2626249168900013e-07,1.7191735151534596e-07,2.4806487217623686e-07,2.720647569010939e-07,5.946780736844613e-07,1.2753691869944577e-06,3.3061326249428495e-06,2.2517044782546403e-05,0.999954595164808,1.5158420810952234e-05,8.667581053496867e-07,3.997420470829086e-07,1.8615028029583056e-07
-4.435053114801934e-10,-3.835600500522421e-10,-3.517143448795743e-10,-3.309990667862632e-10,-3.195260412149808e-10,-3.1285369766717376e-10,-3.0791511171462163e-10,-3.042007146271441e-10,-3.013763883810442e-10,-2.9907077365106185e-10,2.0716586779570125e-07,3.7759702231586583e-07,6.31281465278512e-07,1.1477372452183811e-06,2.7102741571515082e-06,2.0197377948817262e-05,0.999972739095728,1.2570188026222486e-06,5.171274970480768e-07,2.161531895389588e-07
2.6286194495268843e-09,5.221281427497578e-09,8.363684953463484e-09,1.2574059022702112e-08,1.734339128181466e-08,2.261321085821952e-08,2.915922041871181e-08,3.749626279274352e-08,4.8410657700976603e-08,6.367679942167657e-08,7.441351748708274e-08,1.0608213077104425e-07,1.4621542045588055e-07,2.027572067558523e-07,3.183797292588317e-07,6.852984907303258e-07,4.1406357846165045e-06,0.999985990726558,7.58873177751236e-06,4.956414539880934e-07
2.0557492858322674e-09,4.186074601134712e-09,6.709604190183268e-09,9.957593173773272e-09,1.358952185024411e-08,1.7581967675337454e-08,2.2425613034924585e-08,2.843418637181555e-08,3.609714928036678e-08,4.6502900688534254e-08,5.56763785937729e-08,7.708368043963212e-08,1.0450172757953024e-07,1.4251548216243697e-07,2.1071069875788705e-07,3.842211663456144e-07,1.1048994857951557e-06,8.788432583952438e-06,0.9999882145777923,7.25517095187581e-07
2.8481113553237604e-10,1.1765890918464086e-09,2.162179411737784e-09,3.3043745487024684e-09,4.5533820475923755e-09,5.927120503671265e-09,7.51891586682108e-09,9.391018770059034e-09,1.1631435662667043e-08,1.4403820491266561e-08,1.7467286834674057e-08,2.2339297517568446e-08,2.8616901551249458e-08,3.7285667322882385e-08,5.047281043439152e-08,7.270885142175284e-08,1.1670873598651668e-07,2.1652569459670098e-07,7.706944258789826e-07,0.47720680736009524
