0.9999999365100587,2.4428869815935894e-08,9.042980555186004e-09,5.967221158979158e-09,4.34302496103277e-09,3.3988211160910886e-09,2.849782277699017e-09,2.47278714045997e-09,2.1955996418651883e-09,1.9949390918199045e-09,1.7713751566914915e-09,1.68779201825077e-09,1.6147948831498974e-09,1.5317572264934316e-09
3.249339801417296e-08,0.9999997972383863,7.68246469416303e-08,2.9476051638032135e-08,1.5394665465761093e-08,1.0011241293997893e-08,7.620406062652048e-09,6.189298230309252e-09,5.2364394863777655e-09,4.606618070272334e-09,3.883414076210338e-09,3.6859857306756794e-09,3.5123023508619667e-09,3.2974802719314963e-09
9.265557828281838e-09,7.69886492364081e-08,0.9999902189763139,9.552341003664987e-06,5.17313449661674e-08,2.284308863412162e-08,1.532279193105282e-08,1.150668883616267e-08,9.22217443090713e-09,7.845369019835864e-09,6.271777076291634e-09,5.949118493639728e-09,5.6555777342909416e-09,5.2499770662382875e-09
9.540882913147895e-09,6.5979700807479e-08,9.614897848459012e-06,0.999990163600295,5.534872013943161e-08,2.3219035065330707e-08,1.5327037556990927e-08,1.1437466561962351e-08,9.136319967505203e-09,7.757705005238653e-09,6.227004339513052e-09,5.9055755958183584e-09,5.6099422763287206e-09,5.196265051594756e-09
-6.604812017071332e-11,-3.438205119317227e-12,2.2694857809909085e-11,3.702824615622479e-11,4.1032844723200235e-11,3.986861963013021e-11,3.793535772989273e-11,3.5049524101532046e-11,3.1590206297502306e-11,2.855134601553833e-11,0.9999940151897502,5.481447906887587e-06,3.9426976145507113e-07,1.0633656750266524e-07
2.5753537097422753e-09,7.872827320724269e-09,2.0221279161550123e-08,9.36216443500949e-08,0.9999990945919988,4.5953052833756804e-07,1.220767941879809e-07,6.144260436653554e-08,3.835637640048558e-08,2.866542864507739e-08,1.8171901493900905e-08,1.7957160243911523e-08,1.742461302905343e-08,1.5490074662970768e-08
-2.6498142952499976e-10,-2.399164164478832e-10,-2.2967341591762876e-10,-2.240453549170824e-10,-2.2219648953866756e-10,-2.2224294139629353e-10,-2.2263519172379507e-10,-2.2341161917318768e-10,-2.2443006510727734e-10,-2.2533789638999358e-10,5.498241591949217e-06,0.9999937562494321,6.07924774488104e-07,1.3688192712430406e-07
1.970022416302066e-09,5.719897613414606e-09,1.372203628455878e-08,4.6957654977546694e-08,4.539888875104546e-07,0.9999972037754896,1.864078777760144e-06,1.6340117327219524e-07,8.083102220733774e-08,5.378497394363867e-08,2.748755747902947e-08,2.849455923862653e-08,2.8494084089726998e-08,2.4543247677952402e-08
1.8396422580853385e-09,5.255973527888192e-09,1.2201886114270855e-08,3.608336306441275e-08,1.758137443070472e-07,1.980568686439641e-06,0.999997225962649,2.4092328269138615e-07,1.1274965960889429e-07,7.182558675721914e-08,3.2651322233713055e-08,3.488002158007498e-08,3.574695066782865e-08,3.045084084406974e-08
1.3034279949523442e-09,3.5752166825441756e-09,7.599127188307953e-09,1.7326768115650668e-08,4.032893657789492e-08,9.238711276705422e-08,2.715294767335124e-07,0.9999945424474518,4.246344655016818e-06,4.1648916185358837e-07,6.274382708665897e-08,8.396636189111899e-08,1.0754772717916606e-07,1.0083635126657497e-07
1.1690085852403957e-09,3.19584399325246e-09,6.676878204869005e-09,1.467565667067452e-08,3.208710070127308e-08,6.619113303865864e-08,1.7320777656044706e-07,4.140910490813781e-06,0.9999895039383822,5.505178605707826e-06,7.221778697281584e-08,1.0961032403512849e-07,1.6964501799373208e-07,1.9419575570466906e-07
1.1292597183104847e-09,3.0730347107739935e-09,6.345486639431499e-09,1.3477940874678782e-08,2.7599500102712805e-08,5.4119511706595385e-08,1.344524075388358e-07,4.434892233310334e-07,4.569863200791948e-06,0.9999801199559083,7.776973259727356e-08,1.3687259305262594e-07,1.3811654722443907e-05,5.921941820625634e-07
1.0721964225955127e-09,2.9224184776511435e-09,6.0061882571645394e-09,1.2653414279303783e-08,2.575943323372339e-08,4.91618654968123e-08,1.144371269914575e-07,2.975866858532035e-07,1.3147275353535417e-06,1.363032048611993e-05,8.107689174691722e-08,1.4557005594383046e-07,0.9999832954281271,1.0141202697824318e-06
7.228730538853862e-10,1.9732296821525693e-09,3.7941454220706e-09,6.888919920323952e-09,1.13913158012865e-08,1.7200237606433584e-08,2.629940432239582e-08,3.873662386425977e-08,5.348001109408615e-08,7.57109725041231e-08,4.7462034426544434e-08,9.010766471348342e-08,8.388543894080295e-07,0.0925236647828552
