-1.9234404128187093e-12,-4.335458251975462e-12,-5.8621616242413585e-12,-6.871078303434463e-12,-7.645916282897885e-12,-8.281275779836481e-12,-8.797143975625166e-12,-9.239438535138325e-12,-9.668379601472033e-12,-1.0064715505380018e-11,0.9999996930282886,2.044147108031906e-07,2.2738645424186158e-08,1.1835820466699326e-08,8.231631017819208e-09,6.386971078600521e-09,5.199621944511191e-09,4.407340070212816e-09,3.8593186100534024e-09,3.4363438617987187e-09,3.1025241120151498e-09,2.836445891383086e-09,2.621197497597629e-09,2.443125216061596e-09,2.2912729919697077e-09,2.147349468805325e-09,2.017580315346347e-09,1.9018379528798726e-09,1.7981800337384666e-09,1.7049105758947119e-09,1.6238752958814147e-09,1.5526657206289753e-09,1.4880940497469417e-09,1.425466377557115e-09,1.3666073238160705e-09,1.3127383979182694e-09,1.2642553540197647e-09,1.2189965697617042e-09,1.1763758185570637e-09,1.1356097794990264e-09
0.9999998477999255,5.875368702878853e-08,1.4586011847839353e-08,9.051577578555577e-09,6.61473390137631e-09,5.226901566758107e-09,4.408219833864213e-09,3.847224191353466e-09,3.362674657937767e-09,2.9836993313917538e-09,2.4145231713427126e-09,2.465287771643529e-09,2.2972500145933872e-09,2.1588225802798022e-09,2.040641613653066e-09,1.9373860893920394e-09,1.838221892460681e-09,1.7500404192394148e-09,1.6749525496258322e-09,1.6053174130391836e-09,1.541432672393197e-09,1.483921006679825e-09,1.43249831189939e-09,1.3861564165451816e-09,1.3434254616844582e-09,1.298932155442846e-09,1.2557145617576978e-09,1.2146014604397985e-09,1.1755803847357747e-09,1.1385756851348328e-09,1.10509756098915e-09,1.0745901923409984e-09,1.0458920463842784e-09,1.016814534964425e-09,9.884694635236009e-10,9.617300561606331e-10,9.370528368178428e-10,9.133854242549407e-10,8.905094801207884e-10,8.680544972251553e-10
1.1387231229582975e-07,0.9999997408932587,3.521392811363528e-08,1.7405863595383836e-08,1.1250040343354661e-08,8.197240867254617e-09,6.5808553216704286e-09,5.542901993260466e-09,4.676573973244636e-09,4.030869746001844e-09,3.0927241873618765e-09,3.1978385122065258e-09,2.9419710334160886e-09,2.7354612172990237e-09,2.5619271621604632e-09,2.412357036402212e-09,2.269888133493997e-09,2.144789634711149e-09,2.039707040110549e-09,1.9431079417006083e-09,1.8552879725476393e-09,1.77696737958993e-09,1.7075641590441797e-09,1.6455204005679834e-09,1.588693035463998e-09,1.5296968240164986e-09,1.4727208088459635e-09,1.4188680184135407e-09,1.3680819552396702e-09,1.3202214349611071e-09,1.2772200365448987e-09,1.2382770742373303e-09,1.2018313474119415e-09,1.1650384457421648e-09,1.1293368806284113e-09,1.0958285478791315e-09,1.0650629322999164e-09,1.0356821595054304e-09,1.0073988323829688e-09,9.797413355670346e-10
8.809842016073668e-09,7.63122481812184e-08,0.9999874290777439,1.2219790537554837e-05,9.295901165793362e-08,3.516279531384793e-08,2.1730020877813353e-08,1.564170649963532e-08,1.1312858033567273e-08,8.69542210588254e-09,5.476452076167449e-09,5.983368609868662e-09,5.292256329963209e-09,4.769459969325502e-09,4.347699953831212e-09,3.997715517109929e-09,3.6719665261453736e-09,3.396033329230999e-09,3.172902800210424e-09,2.9726460612251028e-09,2.7950386593862648e-09,2.6406105004923393e-09,2.5070054785537112e-09,2.390077750986763e-09,2.2847973097180286e-09,2.1762846772029347e-09,2.073013109105947e-09,1.9770021345011123e-09,1.887921529428544e-09,1.8052878251692124e-09,1.7323168634604259e-09,1.6672387958622012e-09,1.6070885048842912e-09,1.5468858653319454e-09,1.4891089474633302e-09,1.435539224846049e-09,1.386956301753394e-09,1.341025177877982e-09,1.2972268684367252e-09,1.2547749424470564e-09
8.69736268737311e-09,7.325421118075147e-08,1.2406681857656459e-05,0.9999872407416525,9.60252986672461e-08,3.577395875269538e-08,2.2016854471646048e-08,1.5814352522585905e-08,1.1413520405723974e-08,8.76009300784303e-09,5.504129220433893e-09,6.0181020036566106e-09,5.320744881660312e-09,4.793620756878743e-09,4.368535634513205e-09,4.015917159402938e-09,3.6877833979195275e-09,3.409928009188145e-09,3.1853279158519387e-09,2.983797572290221e-09,2.8051028019052797e-09,2.6497669645773596e-09,2.5154074720417103e-09,2.3978430298612468e-09,2.292005612104884e-09,2.182924889530317e-09,2.079126555919312e-09,1.982640659680234e-09,1.893132988104092e-09,1.8101152466351803e-09,1.7368170508841945e-09,1.6714564233979938e-09,1.6110517747456571e-09,1.5505990551693067e-09,1.49258785981228e-09,1.4388068590651924e-09,1.3900378167259345e-09,1.3439348741989763e-09,1.2999764268102178e-09,1.257372612409425e-09
4.2279620569016776e-09,1.4328362572393137e-08,4.424933489350618e-08,3.5664906697575533e-07,0.9999991465664092,1.820889695102154e-07,6.822857159560407e-08,3.922449631162099e-08,2.2673693824570527e-08,1.5216114142807252e-08,7.788422342388026e-09,9.132753954163468e-09,7.816259253497549e-09,6.877030122830386e-09,6.140483136409911e-09,5.5448494556402635e-09,4.997972037549924e-09,4.54688443633931e-09,4.192419824945435e-09,3.879460163579482e-09,3.6066726342996024e-09,3.373724526584072e-09,3.1755726672364555e-09,3.0046856816440526e-09,2.852544612642424e-09,2.696250333185414e-09,2.5489403927089122e-09,2.4135160037795335e-09,2.28924815167471e-09,2.1751961179894475e-09,2.0756701685556693e-09,1.987824192679782e-09,1.907288219683488e-09,1.827097934417541e-09,1.7506799847965976e-09,1.6803899386620854e-09,1.6171581020998392e-09,1.5577596416115927e-09,1.5014568147727543e-09,1.4471838154996484e-09
2.7475922269509012e-09,7.3086962853786036e-09,1.736710153641102e-08,5.2328599032125464e-08,3.783478863502211e-07,0.9999979439491897,1.1946840452649161e-06,1.841757853977208e-07,5.289500426170386e-08,2.7644536982033632e-08,1.0561849544130397e-08,1.3767085402573069e-08,1.1338381479448206e-08,9.720009137896682e-09,8.487208043909523e-09,7.516556229115629e-09,6.637362749187656e-09,5.932685653595817e-09,5.395428236817674e-09,4.928956454804527e-09,4.529529196435623e-09,4.194596999691595e-09,3.91445694417596e-09,3.6763237058624022e-09,3.466614783825132e-09,3.251790870697e-09,3.0512515916792706e-09,2.8689082270638694e-09,2.703377578957661e-09,2.5530062218569077e-09,2.4232677779664605e-09,2.309872096177681e-09,2.2066993320694193e-09,2.1044580061782184e-09,2.007665296586503e-09,1.919290840397135e-09,1.8403840348042643e-09,1.766693003208886e-09,1.6972210649459174e-09,1.6305858148768336e-09
2.4595597010927896e-09,6.236011678657357e-09,1.3930819512018699e-08,3.7400144388598715e-08,1.4800216176360947e-07,1.5495745020285255e-06,0.999997556187916,4.328183865312388e-07,7.04665760237811e-08,3.320898487726897e-08,1.1443142299696161e-08,1.5534993355461996e-08,1.2648304212685084e-08,1.0762771450071016e-08,9.336486553953977e-09,8.22097858434104e-09,7.213297442714825e-09,6.412483959540987e-09,5.807521015507553e-09,5.284711334963139e-09,4.83934657249254e-09,4.467907171753213e-09,4.158786361836742e-09,3.897134704704987e-09,3.6674297705971727e-09,3.4322335815001058e-09,3.213285373869842e-09,3.0148482951833526e-09,2.8352790187117546e-09,2.672647806660215e-09,2.532807389868311e-09,2.4109373144523387e-09,2.3002988922252662e-09,2.1908022439703544e-09,2.0873372189581304e-09,1.9930752074892974e-09,1.909096970191862e-09,1.8308018377931752e-09,1.7571044283422905e-09,1.6865163593182497e-09
1.948199819315459e-09,4.528491315871341e-09,9.08312786431622e-09,2.0180784342845818e-08,4.831029661161152e-08,1.2642653792003243e-07,9.278142558728051e-07,0.9999985008233169,1.3337536336318804e-07,4.931009714870303e-08,1.338611665387115e-08,2.0248195629777013e-08,1.6119571330714734e-08,1.3524932775062502e-08,1.1577699180074762e-08,1.0068986163648034e-08,8.70795895028409e-09,7.645610159329729e-09,6.859646514953588e-09,6.186716717878253e-09,5.61975072204751e-09,5.152524263860827e-09,4.768034956335356e-09,4.445636639915059e-09,4.164511533884188e-09,3.876742420181537e-09,3.610470282266911e-09,3.3708991625874888e-09,3.15565485284337e-09,2.96204024132946e-09,2.7968520190459793e-09,2.6538437708509464e-09,2.5246590099729625e-09,2.397159567523065e-09,2.277191586613395e-09,2.1684289545556064e-09,2.072017420651389e-09,1.9824678750101712e-09,1.8984689856640597e-09,1.8182647814627927e-09
1.1757307864965446e-09,2.417946705910514e-09,4.261889732202056e-09,7.57047261267687e-09,1.3808367478809835e-08,2.596334127623281e-08,5.619434619002173e-08,5.191691476832443e-07,0.9999986495670706,3.6776174995018197e-07,2.0381434500446115e-08,5.967555185452784e-08,4.2280903035596446e-08,3.336805143264704e-08,2.6766892447665968e-08,2.1840526286767823e-08,1.749754868853024e-08,1.4436271531849799e-08,1.2391450080663276e-08,1.0726287843022392e-08,9.398044500403075e-09,8.362302161927002e-09,7.55115354372901e-09,6.897852711863144e-09,6.343655519174625e-09,5.779323072475144e-09,5.270946214272194e-09,4.82726228080981e-09,4.440107357500176e-09,4.101214309727295e-09,3.820450719166255e-09,3.583281610544329e-09,3.3729183915309513e-09,3.167568147161692e-09,2.977366541180814e-09,2.807946999561546e-09,2.6603947840630056e-09,2.5251649336741984e-09,2.399861702409492e-09,2.281527722812682e-09
