0.24535180567928724,0.15036195901886967,0.11314890838302845,0.09348916569608694,0.08130921282239287,0.07298726020756498,0.06691404826929327,0.062267723602049053,0.058585030691842004,0.05558488562958524
0.1802798000805893,0.13708801349186933,0.11398111619799943,0.10000514730834144,0.09064698105742726,0.08391711995859077,0.07882238598940752,0.07481494027077845,0.07156837744045014,0.06887611820454656
0.0642014757323486,0.0865441602248718,0.09674272935323491,0.10212116956644414,0.10525003520066316,0.10719496418277204,0.10846002002802574,0.10930842162125376,0.10988841793300255,0.11028860615738384
0.11346579810116283,0.11415145141369018,0.10890032478105882,0.10397471256355288,0.0999155670474892,0.09660273794756484,0.09386696104710207,0.09157227077040014,0.08961832435360907,0.0879318519743695
0.06199460497240144,0.08505477652941541,0.09593874022161908,0.10185279820460587,0.10539692486250529,0.10767017192247196,0.10920074924112577,0.11026838198992896,0.11103267065548383,0.11159018140044197
0.10433925458255935,0.10998267732568727,0.10744240347482953,0.10410865717783345,0.10107496369077235,0.09847142928101074,0.09625318833061058,0.09435188010223407,0.0927066881628426,0.09126885787161992
0.09791046368066293,0.10685466525792134,0.10625968510508309,0.1041116740823678,0.10186052862074027,0.09980792746689643,0.09799726789097672,0.096409285079072,0.09501236989012608,0.09377613292615365
0.07499404566349921,0.09421164430531061,0.10075179149543224,0.10331980897941759,0.1043489848975067,0.10469595775937564,0.10471427983017068,0.1045668979560785,0.10433504327089291,0.10406154584231574
0.03637283985558117,0.06529078407079039,0.0838387298583507,0.09658371519558222,0.10588320656942396,0.1129888899651356,0.11861414666759301,0.1231927422344353,0.12700305694143105,0.13023188864167692
0.02108991165190831,0.050459868361573845,0.0729955711293634,0.09043315122576749,0.10431359523107933,0.1156635413086171,0.12515695270569427,0.1332474563737698,0.14025002066031975,0.1463899313519069
