7.309110202529304e-10,5.144580425138967e-09,0.09679553351378857,0.09751337429443245,0.09758447943918744,0.09763324166299364,0.09766838663764292,0.09769534906193864,0.09771683176212807,0.09773439834413873,0.09774904993778322
7.309110202528416e-10,5.144580425138022e-09,0.09679553351378864,0.09751337429443227,0.09758447943918742,0.09763324166299354,0.09766838663764302,0.09769534906193862,0.09771683176212821,0.09773439834413875,0.0977490499377833
7.309110202529237e-10,5.1445804251388495e-09,0.09679553351378865,0.0975133742944323,0.09758447943918737,0.09763324166299356,0.09766838663764303,0.09769534906193864,0.097716831762128,0.0977343983441387,0.0977490499377834
7.309110202527837e-10,5.144580425139282e-09,0.09679553351378861,0.09751337429443224,0.09758447943918752,0.09763324166299378,0.09766838663764293,0.09769534906193852,0.09771683176212805,0.0977343983441387,0.0977490499377832
7.309110202527466e-10,5.144580425139444e-09,0.09679553351378867,0.0975133742944323,0.09758447943918724,0.09763324166299356,0.09766838663764289,0.09769534906193858,0.0977168317621281,0.09773439834413875,0.09774904993778334
0.4999999983980626,0.4999999729816499,1.9178011051592785e-08,2.3125276502131836e-09,1.6958766344565506e-09,1.319246428229958e-09,1.0843600043308987e-09,9.269881566329596e-10,8.144360084473773e-10,7.297606425578276e-10,6.635430822259429e-10
7.309110202528032e-10,5.144580425139169e-09,0.09679553351378861,0.09751337429443224,0.09758447943918744,0.09763324166299382,0.09766838663764286,0.09769534906193866,0.09771683176212813,0.09773439834413866,0.09774904993778329
0.49999999438892967,0.4999999769907829,1.917801105159145e-08,2.312527650213651e-09,1.6958766344582467e-09,1.319246428229208e-09,1.0843600043307287e-09,9.269881566334198e-10,8.144360084474009e-10,7.297606425578388e-10,6.635430822259735e-10
7.309110202528911e-10,5.1445804251390505e-09,0.09679553351378854,0.0975133742944322,0.09758447943918733,0.09763324166299357,0.09766838663764314,0.09769534906193866,0.0977168317621282,0.09773439834413858,0.09774904993778323
7.309110202528362e-10,5.144580425138342e-09,0.0967955335137886,0.09751337429443215,0.0975844794391874,0.09763324166299366,0.09766838663764307,0.09769534906193866,0.09771683176212798,0.09773439834413877,0.09774904993778326
7.309110202529802e-10,5.144580425139129e-09,0.09679553351378874,0.09751337429443242,0.09758447943918752,0.09763324166299366,0.09766838663764292,0.09769534906193855,0.09771683176212809,0.09773439834413854,0.09774904993778333
