7.309111201172116e-10,5.144580189155916e-09,0.09679553346648972,0.09751337427866556,0.09758447942405227,0.09763324164804801,0.09766838662280992,0.09769534904718304,0.09771683174742944,0.09773439832948383,0.09774904992316333
7.309111201172341e-10,5.144580189155545e-09,0.09679553346648967,0.09751337427866572,0.09758447942405225,0.09763324164804787,0.09766838662280997,0.09769534904718302,0.09771683174742943,0.09773439832948377,0.09774904992316323
7.309111201173006e-10,5.144580189155794e-09,0.09679553346648972,0.09751337427866562,0.09758447942405223,0.09763324164804786,0.09766838662280992,0.097695349047183,0.09771683174742936,0.09773439832948394,0.0977490499231634
0.4999999969848633,0.4999999743948497,1.917800974807151e-08,2.3125276297463174e-09,1.695876660905192e-09,1.3192464833323347e-09,1.08436007730548e-09,9.269882415817377e-10,8.144361019594516e-10,7.297607425124795e-10,6.635431872190575e-10
7.309111201172004e-10,5.144580189155328e-09,0.09679553346648972,0.09751337427866576,0.09758447942405209,0.09763324164804786,0.09766838662280997,0.09769534904718313,0.0977168317474294,0.09773439832948382,0.09774904992316318
7.309111201173572e-10,5.1445801891550915e-09,0.09679553346648963,0.09751337427866552,0.09758447942405218,0.09763324164804803,0.09766838662280997,0.09769534904718294,0.09771683174742946,0.0977343983294837,0.09774904992316338
7.309111201172643e-10,5.144580189155218e-09,0.0967955334664898,0.09751337427866555,0.0975844794240522,0.09763324164804799,0.09766838662280984,0.09769534904718301,0.09771683174742941,0.0977343983294838,0.09774904992316338
7.309111201172668e-10,5.144580189155364e-09,0.09679553346648974,0.09751337427866558,0.09758447942405227,0.09763324164804801,0.09766838662280979,0.0976953490471831,0.09771683174742946,0.09773439832948379,0.09774904992316334
7.309111201174145e-10,5.144580189155296e-09,0.09679553346648964,0.0975133742786657,0.09758447942405221,0.09763324164804797,0.09766838662280995,0.09769534904718304,0.0977168317474294,0.09773439832948393,0.0977490499231633
0.49999999580212784,0.4999999755775853,1.9178009748073887e-08,2.312527629744624e-09,1.6958766609053748e-09,1.319246483332219e-09,1.084360077305723e-09,9.269882415815343e-10,8.144361019593534e-10,7.297607425143076e-10,6.635431872190589e-10
7.309111201172878e-10,5.144580189155043e-09,0.0967955334664898,0.09751337427866567,0.09758447942405214,0.09763324164804799,0.09766838662281005,0.09769534904718293,0.09771683174742954,0.09773439832948391,0.09774904992316316
